"title","creator","mediaURL","date"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00939.jpg","1970?"
"Tegning uden titel","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_01795.jpg","1970?"
"Uidentificeret revy","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_02058.jpg","1970?"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_02159.jpg","1970?"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_02257.jpg","1970?"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_02295.jpg","1970?"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_02296.jpg","1970?"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_02480.jpg","1970?"
"Vestido","Berhanyer, Elio (Lugar de nacimiento: Córdoba, 1933)","http://repos.europeanafashion.eu/ext2/CER.ES%3A%20Red%20Digital%20de%20Colecciones%20de%20museos%20de%20Espa%C3%B1a/b8/b874def229a55571aadc739288609981.jpg","1970[?]"
"Vestido","Berhanyer, Elio  (Designer)","http://repos.europeanafashion.eu/ext2/CER.ES%3A%20Red%20Digital%20de%20Colecciones%20de%20museos%20de%20Espa%C3%B1a/b8/b874def229a55571aadc739288609981.jpg","1970[?]"
"Den sidste kjøreturen - 4 fanger","Norhold, Povl (1908-1993) tegner","http://www.kb.dk/imageService/online_master_arkiv_11/non-archival/Images/BLADTE_VANDMAERKER/db_povl_norholt_00142.jpg","1971 ?"
