 "event" , "date" ,
 "__bnode388227" , "ca. 1422" ,
 "__bnode390617" , "ca. 1624" ,
 "__bnode391762" , "ca. 1463" ,
 "__bnode392286" , "ca. 1576" ,
 "__bnode393736" , "ca. 1614" ,
 "__bnode394505" , " ca. 1811" ,
 "__bnode395540" , "ca. 1546" ,
 "__bnode396640" , "ca. 1415" ,
 "__bnode398053" , "ca. 1648" ,
 "__bnode399769" , "ca.1660" ,
 "__bnode399951" , "ca. 1355" ,
 "__bnode399952" , "ca. 1418" ,
 "__bnode400392" , "ca. 1793" ,
 "__bnode400480" , "ca. 1610" ,
 "__bnode401029" , "ca. 1620" ,
 "__bnode401571" , "ca. 1515" ,
 "__bnode402073" , "ca. 1651-1652" ,
 "__bnode404277" , "ca. 1614" ,
 "__bnode404607" , " ca. 1610" ,
 "__bnode404623" , " ca. 1610" ,
 "__bnode405523" , "ca. 1280" ,
 "__bnode405648" , "ca. 1682" ,
 "__bnode405810" , "ca. 1360" ,
 "__bnode406455" , "ca. 1490" ,
 "__bnode406812" , "ca. 1225" ,
 "__bnode408378" , "ca. 1668" ,
 "__bnode410365" , " ca. 1435" ,
 "__bnode410525" , " ca. 1758" ,
 "__bnode411007" , "ca. 1617" ,
 "__bnode414579" , " ca. 1698" ,
 "__bnode414960" , "ca. 1605" ,
 "__bnode416553" , "ca. 1550" ,
 "__bnode416972" , "ca. 1778" ,
 "__bnode417820" , "ca. 1681" ,
 "__bnode418999" , "ca. 998" ,
 "__bnode420332" , "ca. 1585" ,
 "__bnode420569" , "ca. 1484" ,
 "__bnode422176" , " ca. 1345" ,
 "__bnode422184" , " ca. 1345" ,
 "__bnode422192" , " ca. 1345" ,
 "__bnode422671" , "ca. 1705" ,
 "__bnode422733" , "ca.1513" ,
 "__bnode422753" , "ca. 1785" ,
 "__bnode423033" , "ca. 1773" ,
 "__bnode423716" , " ca. 1630" ,
 "__bnode423724" , " ca. 1630" ,
 "__bnode423732" , " ca. 1630" ,
 "__bnode424180" , "ca. 1480" ,
 "__bnode424246" , "ca. 1096" ,
 "__bnode425684" , "ca. 1809" ,
 "__bnode426005" , "ca. 1630" ,
 "__bnode426464" , "ca. 1351" ,
 "__bnode426658" , "ca. 1630" ,
 "__bnode427143" , "ca. 1636" ,
 "__bnode427889" , "ca. 1533" ,
 "__bnode429744" , " ca. 1250" ,
 "__bnode429752" , " ca. 1250" ,
 "__bnode429760" , " ca. 1250" ,
 "__bnode429768" , " ca. 1250" ,
 "__bnode431723" , "ca. 1566" ,
 "__bnode432595" , " ca. 1800" ,
 "__bnode432937" , "ca. 1636" ,
 "__bnode433745" , "ca. 1498" ,
 "__bnode434579" , "ca. 1490" ,
 "__bnode435016" , "ca. 1630" ,
 "__bnode435507" , "ca. 1480" ,
 "__bnode435508" , "ca. 1553" ,
 "__bnode435695" , "ca. 1603" ,
 "__bnode436232" , "ca. 1420 of 1433" ,
 "__bnode436277" , "ca. 1658" ,
 "__bnode436521" , "ca. 1460" ,
 "__bnode436535" , "ca. 1465" ,
 "__bnode436771" , "ca. 1530" ,
 "__bnode437072" , "ca. 1786" ,
 "__bnode437133" , "ca. 1565" ,
 "__bnode437328" , "ca. 1479" ,
 "__bnode437415" , "ca.1581" ,
 "__bnode438521" , "ca. 1787" ,
 "__bnode438638" , "ca. 1565" ,
 "__bnode439384" , "ca. 1579" ,
 "__bnode440428" , "ca. 1627" ,
 "__bnode440927" , "ca. 1637" ,
 "__bnode441837" , "ca. 1617" ,
 "__bnode443146" , "ca. 1616" ,
 "__bnode445052" , "ca.1610" ,
